BookingID,PassengerID,IATA,PilotID,FlightStatus,DepartureDate
520,40DzY7,HPE,523,On Time,9-17-2022
521,xVNeER,YRM,524,Cancelled,7-25-2022
522,KSsj8m,LSV,525,Delayed,5-20-2022
523,QsSBn3,SYM,526,On Time,1-17-2022
524,sQ47lt,NVT,527,On Time,6-17-2022
525,KyocF1,DPT,528,Cancelled,04-12-2022
526,tHkpdf,ECO,529,On Time,07-12-2022
527,GaNXLU,GSB,530,Cancelled,5-16-2022
528,OtUAcJ,GWT,531,Delayed,2-28-2022
529,h3V1Iu,MIB,532,Cancelled,12-23-2022
530,kNo1L4,AMQ,533,On Time,8-19-2022
531,Zs5EI6,ZIC,534,Cancelled,12-12-2022
532,SurHeS,OAS,535,Delayed,6-22-2022
533,JfGaGk,ANV,536,Cancelled,7-13-2022
534,0iYv0j,GLB,537,Cancelled,12-21-2022
535,5joYmi,MNE,538,Delayed,08-11-2022
536,M7rhtD,CCG,539,On Time,01-07-2022
537,hjKY6z,KMK,540,Delayed,03-11-2022
538,WjtgBx,KUQ,541,Delayed,2-20-2022
539,CQmxOq,SBW,542,On Time,7-21-2022
540,ZwD4vl,CMG,543,Cancelled,3-27-2022
541,Ln5AOI,RZS,544,Cancelled,4-24-2022
542,o57ZFY,ZUL,545,Delayed,5-18-2022
543,8wSKE9,LEF,546,Delayed,09-08-2022
544,SDEniz,ALY,547,On Time,4-28-2022
545,40mcWS,MVZ,548,Delayed,06-05-2022
546,kZf3E4,ERZ,549,Delayed,06-11-2022
547,O6a6Tc,NRB,550,Delayed,09-07-2022
548,tI4nje,GHT,551,Cancelled,6-15-2022
549,KoLKKU,GDN,552,Delayed,12-05-2022
550,YBGe3c,XMN,553,Cancelled,9-19-2022
551,CxzvKu,GYG,554,Delayed,07-09-2022
552,v7kOCe,HTW,555,On Time,03-07-2022
553,AbSraZ,KNW,556,Delayed,4-15-2022
554,CHRnKL,YBI,557,On Time,10-21-2022
555,0jTnGr,GBE,558,On Time,8-15-2022
556,HgAJCD,GUS,559,Cancelled,3-27-2022
557,Zr7OaQ,PQD,560,Delayed,05-08-2022
558,OZfK00,FRJ,561,On Time,12-08-2022
559,qTskqE,FLX,562,Delayed,1-23-2022
560,GrURIf,PTU,563,Delayed,09-10-2022
561,Z6mUMA,MAD,564,Delayed,8-19-2022
562,HGslo3,CQM,565,On Time,10-16-2022
563,BXTEN6,IKK,566,On Time,7-29-2022
564,FDvSk5,VUU,567,Delayed,9-30-2022
565,n7v7m2,CEV,568,On Time,12-16-2022
566,BDh0Az,CWX,569,Cancelled,10-08-2022
567,cex8wv,PEP,570,Delayed,10-23-2022
568,QG8KE8,BVC,571,On Time,12-25-2022
569,h0BxKH,MSU,572,On Time,3-24-2022
570,k1M1KO,ENS,573,Delayed,05-07-2022
571,L1ZBXS,RDN,574,Delayed,3-28-2022
572,X6wpMt,NPR,575,On Time,7-29-2022
573,P0MloP,LPF,576,On Time,10-01-2022
574,bZ53Ge,MFM,577,Delayed,5-17-2022
575,VVDcBx,ZWA,578,Delayed,9-23-2022
576,o7IMlC,YIE,579,Delayed,6-24-2022
577,8odCfY,TMI,580,On Time,2-16-2022
578,lgyDZo,WIB,581,On Time,6-26-2022
579,TxcM43,MNH,582,Cancelled,8-13-2022
580,SFGmd6,GOQ,583,On Time,8-14-2022
581,02cYKz,LOB,584,On Time,02-04-2022
582,VNQCMW,KIC,585,Delayed,11-21-2022
583,zOu7YO,BIJ,586,Delayed,09-08-2022
584,cKXuXk,MJE,587,Delayed,10-26-2022
585,yyUC4t,CAQ,588,Delayed,01-03-2022
586,QVQu8U,RVC,589,Delayed,01-01-2022
587,hrpQmH,TRW,590,Cancelled,07-01-2022
588,zsr4bT,BDJ,591,Cancelled,9-26-2022
589,VtfcMh,SHM,592,Cancelled,10-19-2022
590,F32053,QLP,593,Cancelled,9-13-2022
591,e9njT1,VAN,594,Cancelled,01-04-2022
592,ubPe7k,QRA,595,Delayed,12-28-2022
593,2j7PZv,TSP,596,Delayed,09-10-2022
594,99UFjd,SHK,597,On Time,08-09-2022
595,SzfrCX,ACK,598,Cancelled,2-22-2022
596,aA2iTM,SJR,599,Cancelled,7-16-2022
597,gMfrd3,ODL,600,Cancelled,10-23-2022
598,8eAsir,NEC,601,Cancelled,08-07-2022
599,G6sXPD,NPE,602,On Time,05-09-2022
600,NUy3sU,KMZ,603,Delayed,08-09-2022
601,axBbaw,YYQ,604,On Time,03-05-2022
602,Vddzqe,GBL,605,Delayed,9-29-2022
603,Ii4nwU,KOP,606,Delayed,11-03-2022
604,1YkxID,ZBY,607,Delayed,9-27-2022
605,VCLm1w,BMB,608,On Time,5-21-2022
606,t4Zx2k,ZAD,609,Delayed,08-05-2022
607,wYbKpj,CCW,610,Delayed,05-07-2022
608,Appp2v,CFD,611,Delayed,9-13-2022
609,CMOMEW,KKE,612,Cancelled,12-16-2022
610,tDq7ov,PSH,613,Cancelled,05-11-2022
611,olYL3M,SGL,614,On Time,04-03-2022
612,WxFG15,TCP,615,On Time,12-09-2022
613,pkdrkc,IBO,616,Delayed,3-27-2022
614,CjAY9o,BME,617,On Time,5-31-2022
615,qmZBJg,YPW,618,Cancelled,10-18-2022
616,L6avsV,LKZ,619,Delayed,9-28-2022
617,2eSzLQ,ILY,620,Delayed,8-19-2022
618,rwAPSm,PNS,621,On Time,12-23-2022
619,7luMXK,BNZ,622,Delayed,7-18-2022
620,ba8mUI,RMQ,623,On Time,12-21-2022
621,ZoGyIz,PIE,624,On Time,05-09-2022
622,QjbMSa,SWN,625,Cancelled,7-23-2022
623,QQOjW0,KFP,626,On Time,11-04-2022
624,wrS3Ei,LIS,627,Delayed,5-19-2022
625,Xewpz6,PIB,628,On Time,01-03-2022
626,gkTuQv,KJP,629,Delayed,03-05-2022
627,vGDtns,CFB,630,On Time,08-10-2022
628,CQOnJj,AJS,631,Cancelled,08-08-2022
629,YjrUta,ZIX,632,Cancelled,09-07-2022
630,HOKEYY,MLS,633,On Time,09-09-2022
631,YAFD5n,WLG,634,Cancelled,04-06-2022
632,FNQhBn,CTB,635,On Time,08-11-2022
633,nQR2Fy,YZV,636,On Time,10-08-2022
634,rxkh0B,BGD,637,Delayed,12-25-2022
635,5Wu1q7,GLH,638,Cancelled,10-10-2022
636,RftSPc,CGN,639,Cancelled,1-27-2022
637,ehZ7eO,GEA,640,Delayed,2-22-2022
638,mwPLZT,OGD,641,On Time,2-18-2022
639,SJM3NW,YTS,642,Cancelled,06-05-2022
640,aZXnYs,YCV,643,Cancelled,9-30-2022
641,L8QXI3,VDS,644,On Time,11-27-2022
642,8hRFFa,EAE,645,Delayed,12-07-2022
643,z6TRLE,TIQ,646,On Time,04-04-2022
644,ooXlin,BBC,647,Cancelled,2-16-2022
645,GWeLhV,LUG,648,On Time,1-14-2022
646,trQdaC,PUN,649,Cancelled,2-18-2022
647,j01KjX,AJJ,650,Cancelled,11-22-2022
648,Z7i0To,KKB,651,Cancelled,10-23-2022
649,0tRQbY,OAL,652,Cancelled,8-30-2022
650,va6EPM,ROA,653,Delayed,4-25-2022
651,KJ7wjR,MFF,654,Delayed,7-18-2022
652,yKDgYc,DCT,655,Cancelled,4-17-2022
653,xzYk1q,CCL,656,On Time,12-17-2022
654,cYqNHH,KMQ,657,On Time,2-17-2022
655,K4hhru,KLU,658,On Time,12-30-2022
656,KNmyFJ,KCD,659,Cancelled,09-11-2022
657,9cLs9Z,AMD,660,Delayed,10-06-2022
658,kUpopd,UTO,661,Delayed,7-25-2022
659,nX947g,LFW,662,Cancelled,08-10-2022
660,MNKFwG,ITK,663,On Time,6-28-2022
661,QXu0kA,KNE,664,On Time,11-27-2022
662,AfAErC,BDP,665,Cancelled,4-17-2022
663,mq0TcU,XOG,666,Cancelled,1-18-2022
664,YqlyqH,KCR,667,Delayed,02-07-2022
665,pTGVYC,UDI,668,Delayed,3-28-2022
666,39Tqj6,YLM,669,Cancelled,12-23-2022
667,bdysPm,GUY,670,On Time,09-02-2022
668,82FzRb,SQG,671,Delayed,02-05-2022
669,idmL7X,SRQ,672,Delayed,11-30-2022
670,QcQsDn,TSP,673,On Time,07-09-2022
671,T1Vzaa,LGU,674,Delayed,8-14-2022
672,dJ6iQe,ARV,675,Cancelled,5-31-2022
673,06VAWv,FAZ,676,Delayed,1-18-2022
674,ENVwKV,REW,677,Delayed,09-02-2022
675,bphqUt,JIR,678,Delayed,11-22-2022
676,gfOMRL,FYU,679,Delayed,02-07-2022
677,2VVTSS,MWG,680,Delayed,02-12-2022
678,tACxwZ,YQG,681,Cancelled,5-26-2022
679,NVYtg8,WNR,682,Delayed,6-17-2022
680,EBPEWm,OUK,683,Delayed,11-18-2022
681,OS96ft,BZU,684,On Time,08-01-2022
682,PgYzws,YPH,685,On Time,11-20-2022
683,hqdBgr,WDN,686,Cancelled,7-31-2022
684,3DP2Fs,TSZ,687,Cancelled,8-16-2022
685,HjBLFd,LFM,688,Cancelled,6-15-2022
686,3YlAnG,HYN,689,On Time,6-17-2022
687,RlR60N,SLV,690,On Time,1-13-2022
688,5yFklS,RCH,691,Delayed,01-12-2022
689,II6rah,SNK,692,Cancelled,08-02-2022
690,9PrAeJ,KZB,693,Delayed,11-12-2022
691,sIEez1,ANY,694,Cancelled,3-18-2022
692,XvJG2M,LIO,695,Cancelled,5-20-2022
693,H4nzul,IDN,696,Delayed,03-09-2022
694,d2obq1,ZAJ,697,Cancelled,10-23-2022
695,PdvnCd,SLS,698,Delayed,3-25-2022
696,o2GAhZ,PLE,699,Delayed,11-17-2022
697,S77oxy,MYU,700,Delayed,11-03-2022
698,UQvdkW,PUV,701,Cancelled,5-23-2022
699,sccOID,GBB,702,Cancelled,05-05-2022
700,TFjMgQ,AGL,703,Cancelled,11-01-2022
701,mr3oxT,NLK,704,On Time,07-01-2022
702,L4Z9If,BUK,705,Cancelled,12-16-2022
703,YAqTPN,ELL,706,Cancelled,9-24-2022
704,61ISGK,MMT,707,Delayed,8-20-2022
705,QP7qvH,GWL,708,Delayed,4-19-2022
706,c5WiFB,FNC,709,On Time,9-20-2022
707,XjArTs,UUD,710,Delayed,02-04-2022
708,IedE0l,XAR,711,On Time,7-20-2022
709,zXCzxR,LTL,712,On Time,4-21-2022
710,JnGSJY,AEG,713,On Time,01-03-2022
711,DdmofF,IDN,714,Cancelled,04-04-2022
712,7U7TIZ,UBT,715,Delayed,1-24-2022
713,hbEyjg,AHF,716,Delayed,6-25-2022
714,C6thbk,BFP,717,Delayed,5-15-2022
715,HqYIR2,CAC,718,Delayed,8-28-2022
716,waCcop,HIR,719,Cancelled,10-09-2022
717,zjteoZ,LOQ,720,On Time,01-04-2022
718,EE8GGd,QUY,721,Cancelled,3-20-2022
719,8eyj90,KGW,722,Cancelled,12-19-2022
720,PyzQJ4,AHN,723,Cancelled,04-01-2022
721,rcW5mz,YVV,725,On Time,11-08-2022
722,Z2n6on,IMM,726,Delayed,10-19-2022
723,6Grlie,EWB,727,On Time,4-28-2022
724,0XYbUw,POG,728,Cancelled,10-27-2022
725,TrY2WC,YLD,729,Cancelled,07-07-2022
726,yrAELY,TJG,730,Delayed,09-09-2022
727,7kFhBR,ADJ,731,Cancelled,04-10-2022
728,ZZ1dfg,BDU,732,On Time,3-18-2022
729,Jfqh6T,HPE,733,Cancelled,8-26-2022
730,4jYnHy,SVS,734,On Time,02-09-2022
731,rJGEfN,TOD,735,Cancelled,10-31-2022
732,kGg8IG,LDA,736,Cancelled,06-12-2022
733,A5tLNi,EAS,737,Cancelled,09-07-2022
734,WLYs1Z,RIC,738,Delayed,12-19-2022
735,hLKPXU,MCN,739,On Time,10-14-2022
736,6RuZ3w,YSM,740,On Time,06-03-2022
737,3nCm6t,QBC,741,On Time,7-15-2022
738,cv1KLh,CVS,742,Cancelled,04-01-2022
739,KVpV3R,BUR,743,On Time,11-27-2022
740,3KHuYT,TIH,744,Delayed,04-10-2022
741,8LpFPl,GTT,745,Cancelled,04-04-2022
742,fX0Piu,UBI,746,On Time,8-22-2022
743,xta5tY,WIC,747,Cancelled,6-21-2022
744,zafANb,WLR,748,On Time,11-10-2022
745,Xd7ZeF,LBQ,749,Delayed,03-06-2022
746,MonaQO,AKR,750,Delayed,10-24-2022
747,D3ocQN,MQX,751,Cancelled,9-28-2022
748,VFVgge,NHT,752,On Time,10-31-2022
749,sgobTP,YQL,753,On Time,1-31-2022
750,QdE1tL,EIY,754,Delayed,7-22-2022
751,bsmcOE,SVS,755,Cancelled,03-12-2022
752,Zko0Mi,RYK,756,Delayed,7-27-2022
753,dOQvaL,RNL,757,On Time,08-12-2022
754,0DWkhM,OMN,758,Cancelled,09-07-2022
755,rMQEZn,LAG,759,On Time,7-23-2022
756,thEkRv,WKB,760,Delayed,11-20-2022
757,svqahq,LPB,761,Delayed,11-30-2022
758,e8T2XI,FTA,762,Cancelled,1-27-2022
759,CXPrAk,DCR,763,Delayed,1-18-2022
760,4lA6x0,MNN,764,Delayed,1-25-2022
761,50j4Ns,CZM,765,Cancelled,12-08-2022
762,rP1Xg4,MMU,766,Cancelled,9-14-2022
763,l8ZqkK,DRO,767,On Time,06-11-2022
764,BSRZoq,KIC,768,Cancelled,10-19-2022
765,7GD9er,CLN,769,Cancelled,6-19-2022
766,GrLe13,FOE,770,On Time,01-01-2022
767,D5ZK3s,MYW,771,On Time,11-22-2022
768,M6TH8l,VIU,772,Delayed,02-02-2022
769,V4HUiY,ESO,773,Cancelled,9-21-2022
770,yHFY8V,BGO,774,Cancelled,11-27-2022
771,9tYijf,BUN,775,On Time,10-09-2022
772,eFZb2Y,TBK,776,On Time,02-12-2022
773,HprbCJ,KBX,777,Cancelled,10-07-2022
774,2YAqDu,AVV,778,Delayed,7-28-2022
775,WdyyHw,KTM,779,On Time,11-02-2022
776,LCUE4A,PPD,780,On Time,1-20-2022
777,TWIOI6,SML,781,Delayed,4-17-2022
778,461YEa,EUM,782,Cancelled,6-21-2022
779,foawIc,TMN,783,Cancelled,05-01-2022
780,hzEw8P,ELY,784,On Time,9-17-2022
781,UT5ZZU,TSF,785,Cancelled,04-07-2022
782,YuLCd1,BCV,786,Cancelled,08-08-2022
783,YagJYn,BJX,787,Cancelled,10-20-2022
784,kEBGic,JIN,788,On Time,7-20-2022
785,HpI7gn,BTD,789,On Time,7-18-2022
786,8zlNg1,VLL,790,Cancelled,10-22-2022
787,59ty6k,HTW,791,Delayed,5-17-2022
788,S8QMfg,CAE,792,Cancelled,5-25-2022
789,dC4C1m,MAZ,793,Cancelled,10-15-2022
790,fUBqRi,JEF,794,Cancelled,08-12-2022
791,fFdBd9,WUH,795,Delayed,9-26-2022
792,iaMAob,BXE,796,On Time,12-26-2022
793,CIHNuV,IPH,797,Cancelled,4-15-2022
794,4Mox2R,PPL,798,Cancelled,8-17-2022
795,Djt2K3,NTE,799,On Time,02-01-2022
796,uDAUOI,HSV,800,Delayed,12-01-2022
797,DHRf3x,HGT,801,On Time,3-21-2022
798,WA2DpX,LPQ,802,Cancelled,01-03-2022
799,kLV5oN,CII,803,Cancelled,08-10-2022
800,y8Cfi6,ONQ,804,Delayed,12-13-2022
801,AlSSjy,AMP,805,Delayed,3-29-2022
802,1XuT06,CZE,806,Delayed,2-19-2022
803,k9xRcG,BSK,807,Cancelled,06-07-2022
804,hgsNM0,NKG,808,Delayed,12-15-2022
805,tGf4om,LBY,809,Delayed,01-02-2022
806,vHent6,BTQ,810,Delayed,08-09-2022
807,pjO4mu,MIF,811,Cancelled,5-30-2022
808,b0A3ad,SUF,812,Cancelled,09-01-2022
809,KAiTA9,PMO,813,On Time,12-17-2022
810,xSENH2,CVE,814,On Time,9-17-2022
811,1Fc0mJ,KDM,815,Delayed,6-29-2022
812,EZnK6u,OLQ,816,Delayed,7-13-2022
813,kVkaKJ,KAG,817,Delayed,2-19-2022
814,3lCR6q,BEV,818,Delayed,10-21-2022
815,VfXpLT,QLT,819,Cancelled,6-16-2022
816,LYdV9c,QIT,820,On Time,01-04-2022
817,N55SUz,WAM,821,Cancelled,12-06-2022
818,93QYUY,RZS,822,On Time,04-06-2022
819,Npcp21,PPX,823,On Time,9-13-2022
820,OcfUxA,OLI,824,On Time,6-25-2022
821,YRmTTC,BPG,825,Delayed,09-11-2022
822,uMrTH6,TGV,826,Cancelled,7-19-2022
823,s51xAh,ELF,827,On Time,04-04-2022
824,BZUnIc,MNO,828,Cancelled,9-29-2022
825,4C0gjd,TTG,829,On Time,4-24-2022
826,Ce7CNH,KIT,830,Delayed,11-02-2022
827,F4jnPL,WFK,831,Delayed,10-31-2022
828,oNVufu,PTM,832,Delayed,6-17-2022
829,m0XxE9,KPT,833,On Time,8-13-2022
830,krp68m,ARN,834,Delayed,12-11-2022
831,PXbfdY,PSS,835,Cancelled,07-09-2022
832,DdN3ia,JKG,836,Cancelled,11-26-2022
833,h475d0,JDH,837,On Time,02-08-2022
834,7XHP7I,NUR,838,Cancelled,8-16-2022
835,m4ulM9,HAF,839,Delayed,3-26-2022
836,QxLrDD,OLF,840,Cancelled,10-03-2022
837,tAr8Pl,KWZ,841,On Time,5-14-2022
838,04feAx,FAE,842,Delayed,6-29-2022
839,XioVri,FGU,843,Delayed,5-20-2022
840,xdJKyU,LTH,844,Delayed,1-14-2022
841,Pb3Rms,AVG,845,On Time,12-08-2022
842,tDHlnC,CXY,846,On Time,2-21-2022
843,sO29P8,ALS,847,Cancelled,02-06-2022
844,BlKaFl,BZV,848,Cancelled,7-29-2022
845,ebqUlj,REO,849,Delayed,08-02-2022
846,sM8Pif,MZA,850,Delayed,01-01-2022
847,GBgvMR,TUS,851,Cancelled,08-12-2022
848,PYzSw6,LTL,852,On Time,9-25-2022
849,fmaWyi,LIB,854,Cancelled,12-24-2022
850,rwcsMq,COW,855,Delayed,5-14-2022
851,NlJ3io,MYS,856,On Time,3-19-2022
852,hcaLwZ,NTO,857,Cancelled,08-05-2022
853,4q0p43,LNZ,858,Cancelled,7-29-2022
854,0Caj7m,KUN,859,Cancelled,06-07-2022
855,BcZEdT,NDS,860,Delayed,01-03-2022
856,sifAR0,SPZ,861,Cancelled,10-11-2022
857,BkqSbc,RDG,862,Cancelled,6-25-2022
858,DCFQ6r,HZV,863,Cancelled,1-17-2022
859,QzwCeq,OSL,864,On Time,6-20-2022
860,3xjVRm,PGU,865,Delayed,10-25-2022
861,GRAJWL,YTG,866,On Time,1-31-2022
862,GXPfV4,KSP,867,On Time,11-24-2022
863,kQB3Ja,OLI,868,Delayed,9-21-2022
864,dWTfXI,NOZ,869,On Time,1-29-2022
865,rQyvgk,CLK,870,Cancelled,08-04-2022
866,rQMML7,ZZO,871,Delayed,4-25-2022
867,iHLPxB,BYL,872,Cancelled,05-10-2022
868,Zd3YbV,IBO,873,On Time,7-27-2022
869,8PN0cY,MET,874,Cancelled,08-12-2022
870,kfWVjT,RBY,875,On Time,12-23-2022
871,dMAKbW,GRW,876,On Time,09-11-2022
872,nHsxnB,WSY,877,On Time,10-21-2022
873,br8MUU,COM,878,On Time,4-26-2022
874,mu9yyW,JUT,879,Cancelled,10-21-2022
875,T06PKp,TKK,880,Delayed,11-09-2022
876,vrVOYZ,LKW,881,Cancelled,2-21-2022
877,QC47zs,RMS,882,On Time,2-21-2022
878,5g8BAs,TKH,883,Cancelled,6-15-2022
879,SWE5vv,CSN,884,On Time,10-06-2022
880,FqvaIS,LUK,885,On Time,3-16-2022
881,1SynDR,MSI,886,Delayed,6-16-2022
882,UPOYUF,GFO,887,Cancelled,6-21-2022
883,y69fwq,YCV,888,Cancelled,8-15-2022
884,SOOBwa,PDX,889,On Time,6-30-2022
885,cnm2hX,YEN,890,On Time,1-17-2022
886,tjt1eg,KUY,891,Cancelled,05-04-2022
887,z37vM5,ZQW,892,Delayed,01-05-2022
888,OhqVot,BIS,893,Delayed,05-12-2022
889,TmNqRp,IFF,894,On Time,04-04-2022
890,AOokW1,MJB,895,Delayed,1-13-2022
891,lADxOm,SOT,896,On Time,3-27-2022
892,BuaZDb,HUV,897,Delayed,10-16-2022
893,0EVIhv,GHC,898,On Time,11-21-2022
894,jAunaR,SNH,899,Delayed,9-24-2022
895,sw7Auq,TIE,900,Delayed,6-23-2022
896,ZUgdBI,RSN,901,Delayed,04-05-2022
897,TVhX7L,KPR,902,Cancelled,5-17-2022
898,87xwXL,OAS,904,Cancelled,04-06-2022
899,WvxlHQ,BEX,905,Delayed,1-26-2022
900,SQMMmz,LAE,906,Delayed,11-29-2022
901,2ROpnA,AUY,907,Cancelled,9-30-2022
902,GTEwgZ,RAC,908,Cancelled,8-29-2022
903,8fXFOv,MDY,909,Cancelled,02-06-2022
904,CKY3LG,LET,910,On Time,07-12-2022
905,RpGuw1,MSW,911,On Time,8-23-2022
906,H98JY9,BEW,912,Cancelled,9-19-2022
907,qJsplM,KCI,913,Delayed,06-10-2022
908,iZGWRN,AQS,914,Delayed,3-14-2022
909,lFUwoO,WPK,915,Cancelled,2-24-2022
910,qhReUl,SLT,916,Delayed,12-17-2022
911,cLidBB,QUB,917,Cancelled,5-25-2022
912,aqptBF,YOD,918,On Time,4-28-2022
913,RIc3Cc,TIB,919,Cancelled,09-07-2022
914,doAYCq,ATF,920,Cancelled,11-06-2022
915,1ENOOh,YEM,922,Delayed,03-04-2022
916,KMY9ZT,LUW,923,On Time,09-06-2022
917,zYXKEs,CHR,924,On Time,1-13-2022
918,uMHDmC,SMW,925,Delayed,12-19-2022
919,wGyb0B,BQB,926,On Time,11-20-2022
920,wrrGsq,OSY,927,Delayed,04-01-2022
921,3i0lfs,MGC,928,On Time,05-11-2022
922,6lAWZM,LDH,929,Delayed,2-19-2022
923,LMErLs,DGU,930,On Time,11-04-2022
924,A9753n,MEB,931,On Time,11-08-2022
925,XS96Qs,GLW,932,On Time,05-05-2022
926,M2lkMI,YMG,933,On Time,08-09-2022
927,uVKg9U,ULN,934,Delayed,10-17-2022
928,MMxtvA,IKK,936,On Time,1-17-2022
929,ejdU1j,KMA,937,On Time,12-01-2022
930,Ir6PtC,YTP,938,Cancelled,4-30-2022
931,lnNS9f,CVG,939,On Time,6-18-2022
932,Cm3s9A,BYR,940,On Time,12-15-2022
933,L3P8Qb,DMO,941,On Time,4-28-2022
934,avEBse,HYD,942,Cancelled,07-11-2022
935,dXS74l,TTH,943,Cancelled,01-03-2022
936,gCLNCJ,ZHY,944,Cancelled,05-12-2022
937,yg0qLt,MSA,945,Delayed,10-09-2022
938,EwxV61,SIZ,946,On Time,12-22-2022
939,lUubeP,ATQ,947,Cancelled,12-15-2022
940,0E9geT,ZYL,948,Delayed,12-09-2022
941,vcbujP,MRZ,949,On Time,4-17-2022
942,HBY83g,YOT,950,On Time,5-22-2022
943,sX3XZb,TSC,951,On Time,12-21-2022
944,9NsGzr,RHE,952,On Time,5-13-2022
945,tT1nLS,ASW,953,Delayed,12-27-2022
946,awFWBf,GAG,954,Delayed,06-12-2022
947,UeMbFT,KTH,955,On Time,9-19-2022
948,SSXbxi,BQT,956,Delayed,02-03-2022
949,3rtWHb,NMG,957,Cancelled,3-24-2022
950,q2zKkk,PDD,958,Cancelled,8-25-2022
951,fJP8wW,KPV,959,On Time,4-14-2022
952,inCyXC,OMM,960,Delayed,02-11-2022
953,8XFXET,MQF,961,On Time,7-14-2022
954,QyNwAl,CRZ,962,On Time,4-28-2022
955,byv836,HCR,963,On Time,10-30-2022
956,RaAfco,DOL,964,Cancelled,7-29-2022
957,cjvyqP,BKT,965,Delayed,06-09-2022
958,S6flsI,QPS,966,Cancelled,10-18-2022
959,tewM6s,SOW,967,Cancelled,12-17-2022
960,Y24DAB,SVP,968,Cancelled,11-13-2022
961,7jgOGW,JNU,969,Cancelled,11-14-2022
962,ZxCORF,KGZ,970,On Time,10-17-2022
963,E73qYY,MOT,971,Cancelled,01-04-2022
964,Zw2LTW,DBB,972,Cancelled,1-24-2022
965,kPjnwW,WGE,973,Delayed,04-08-2022
966,qdNPN3,AYL,974,Delayed,5-18-2022
967,XGj87S,AAV,975,On Time,01-04-2022
968,huUAZq,LIG,976,On Time,10-27-2022
969,dZkhz9,ONB,977,Cancelled,10-26-2022
970,TqN3QE,EEN,978,Cancelled,9-25-2022
971,y4T7Ja,EOR,979,On Time,8-14-2022
972,GxhKuh,BUA,980,Cancelled,08-02-2022
973,JfO6N9,XGA,981,Cancelled,08-12-2022
974,PbU8S7,CXJ,982,On Time,06-07-2022
975,VCb18n,YPR,983,Cancelled,09-11-2022
976,gJv4qe,PGL,984,Delayed,12-24-2022
977,um1bGI,WWK,985,On Time,04-09-2022
978,uLwv9I,SFG,986,Cancelled,8-22-2022
979,NToDFZ,MZO,988,On Time,06-10-2022
980,dOQhEL,RSU,989,Cancelled,06-07-2022
981,XYxI94,MHE,990,Delayed,05-02-2022
982,zzTHM5,RUP,991,Delayed,06-07-2022
983,0h6j03,GRF,992,Cancelled,01-04-2022
984,xWU5nL,GZA,993,Cancelled,6-26-2022
985,tgb4rm,XZA,994,On Time,03-11-2022
986,uce7MV,ZAG,995,Cancelled,3-26-2022
987,WbEQUN,KOZ,996,On Time,02-04-2022
988,cpGpVH,JEF,997,On Time,10-09-2022
989,pRmHXi,DCM,998,Cancelled,07-11-2022
990,a4WDUS,OSD,999,Cancelled,10-02-2022
991,2sSHaC,SKR,1000,Cancelled,05-03-2022
992,9iLAzs,NIC,1001,Cancelled,02-02-2022
993,xcyity,NUS,1002,Delayed,07-11-2022
994,rGrnvq,FUN,1003,Delayed,1-14-2022
995,juhg7e,NAG,1004,Cancelled,11-09-2022
996,3Elgg0,MKA,1005,Delayed,12-22-2022
997,qxX7QQ,IGG,1006,On Time,10-24-2022
998,WYIjJu,HNN,1007,Cancelled,11-27-2022
999,K9kzuy,OUG,1008,On Time,05-02-2022
1000,OIsTKI,NAZ,1009,On Time,1-25-2022
1001,HDbK3T,EAM,1010,On Time,2-19-2022
1002,vEiQJU,QNY,1011,Delayed,04-06-2022
1003,vtJ3v3,QLF,1012,Delayed,05-03-2022
1004,4cOZV6,BBT,1013,Cancelled,1-30-2022
1005,NLPeWw,ZJN,1014,Cancelled,08-08-2022
1006,gbNwWC,NLN,1015,Cancelled,8-13-2022
1007,SUAJ37,KWG,1016,Cancelled,12-18-2022
1008,umpK1A,BTI,1017,Delayed,5-21-2022
1009,K5Ga8v,INU,1018,Cancelled,12-23-2022
1010,gtk8dz,LMA,1019,Cancelled,08-11-2022
1011,WZmICE,FKJ,1020,On Time,9-16-2022
1012,nQWQxs,AUU,1021,On Time,7-16-2022
1013,ix4q6x,FLH,1022,Delayed,12-17-2022
1014,eSpOzw,SPM,1023,On Time,5-26-2022
1015,FvYGw9,DLL,1024,On Time,9-30-2022
1016,SMi5NT,MMM,1025,Cancelled,5-14-2022
1017,8pZqQw,VBY,1026,Delayed,12-26-2022
1018,trciBM,HYL,1027,Delayed,1-20-2022
1019,RIsuNH,FSZ,1028,Delayed,10-07-2022
1020,IFgPA0,YAX,1029,Cancelled,07-07-2022
1021,mAfLAv,DTI,1030,Delayed,07-01-2022
1022,dHfpA5,LHW,1031,Delayed,12-23-2022
1023,k82FH5,WLH,1032,Delayed,11-19-2022
1024,Dm8pWf,YEB,1033,Delayed,05-06-2022
1025,zyj9LE,IQQ,1034,Delayed,11-05-2022
1026,Cjk53m,LWR,1035,Cancelled,6-25-2022
1027,xVq78l,OHS,1036,Cancelled,3-29-2022
1028,tZS8Ja,UAC,1037,Delayed,7-23-2022
1029,RzwVc0,BFS,1038,Cancelled,6-29-2022
1030,xQbZQG,XIL,1039,Delayed,08-05-2022
1031,BgYkTM,CBO,1040,Delayed,11-01-2022
1032,yfGrP1,ANU,1041,On Time,7-15-2022
1033,tKF5CP,YZT,1042,On Time,9-22-2022
1034,ObPapE,MDA,1043,Cancelled,07-02-2022
