ZBY,Sayaboury Airport,Lao People's Democratic Republic,Asia
BMB,Bumbar Airport,Congo,Africa
ZAD,Zadar Airport,Croatia,Europe
CCW,Cowell Airport,Australia,Oceania
CFD,Coulter Field,United States,North America
KKE,Kerikeri Airport,New Zealand,Oceania
PSH,St. Peter-Ording Airport,Germany,Europe
SGL,Danilo Atienza Air Base,Philippines,Asia
TCP,Taba International Airport,Egypt,Asia
IBO,Ibo Airport,Mozambique,Africa
BME,Broome International Airport,Australia,Oceania
YPW,Powell River Airport,Canada,North America
LKZ,RAF Lakenheath,United Kingdom,Europe
ILY,Islay Airport,United Kingdom,Europe
PNS,Pensacola Regional Airport,United States,North America
BNZ,Banz Airport,Papua New Guinea,Oceania
RMQ,Taichung Ching Chuang Kang Airport,Taiwan,Asia
PIE,St Petersburg Clearwater International Airport,United States,North America
SWN,Sahiwal Airport,Pakistan,Asia
KFP,False Pass Airport,United States,North America
LIS,Humberto Delgado Airport (Lisbon Portela Airport),Portugal,Europe
KJP,Kerama Airport,Japan,Asia
CFB,Cabo Frio Airport,Brazil,South America
AJS,Abreojos Airport,Mexico,North America
ZIX,Zhigansk Airport,Russian Federation,Asia
MLS,Frank Wiley Field,United States,North America
WLG,Wellington International Airport,New Zealand,Oceania
CTB,Cut Bank International Airport,United States,North America
YZV,Sept-Îles Airport,Canada,North America
GLH,Mid Delta Regional Airport,United States,North America
CGN,Cologne Bonn Airport,Germany,Europe
GEA,Nouméa Magenta Airport,New Caledonia,Oceania
OGD,Ogden Hinckley Airport,United States,North America
YTS,Timmins/Victor M. Power,Canada,North America
YCV,Cartierville Airport,Canada,North America
EAE,Siwo Airport,Vanuatu,Oceania
TIQ,Tinian International Airport,Northern Mariana Islands,Oceania
BBC,Bay City Municipal Airport,United States,North America
LUG,Lugano Airport,Switzerland,Europe
PUN,Punia Airport,Congo,Africa
AJJ,Akjoujt Airport,Mauritania,Africa
KKB,Kitoi Bay Seaplane Base,United States,North America
OAL,Cacoal Airport,Brazil,South America
ROA,Roanoke–Blacksburg Regional Airport,United States,North America
MFF,Moanda Airport,Gabon,Africa
CCL,Chinchilla Airport,Australia,Oceania
KMQ,Komatsu Airport,Japan,Asia
KLU,Klagenfurt Airport,Austria,Europe
KCD,Kamur Airport,Indonesia,Asia
AMD,Sardar Vallabhbhai Patel International Airport,India,Asia
UTO,Indian Mountain LRRS Airport,United States,North America
LFW,Lomé-Tokoin Airport,Togo,Africa
ITK,Itokama Airport,Papua New Guinea,Oceania
KNE,Kanainj Airport,Papua New Guinea,Oceania
BDP,Bhadrapur Airport,Nepal,Asia
XOG,Orange-Caritat (BA 115) Air Base,France,Europe
KCR,Colorado Creek Airport,United States,North America
UDI,Ten. Cel. Aviador César Bombonato Airport,Brazil,South America
YLM,Clinton Creek Airport,Canada,North America
GUY,Guymon Municipal Airport,United States,North America
SQG,Sintang(Susilo) Airport,Indonesia,Asia
SRQ,Sarasota Bradenton International Airport,United States,North America
LGU,Logan-Cache Airport,United States,North America
ARV,Lakeland-Noble F. Lee Memorial field,United States,North America
FAZ,Fasa Airport,Iran,Asia
REW,Rewa Airport,India,Asia
JIR,Jiri Airport,Nepal,Asia
FYU,Fort Yukon Airport,United States,North America
MWG,Marawaka Airport,Papua New Guinea,Oceania
YQG,Windsor Airport,Canada,North America
WNR,Windorah Airport,Australia,Oceania
OUK,Outer Skerries Airport,United Kingdom,Europe
BZU,Buta Zega Airport,Congo,Africa
YPH,Inukjuak Airport,Canada,North America
WDN,Waldronaire Airport,United States,North America
TSZ,Tselserleg Airport,Mongolia,Asia
LFM,Lamerd Airport,Iran,Asia
HYN,Huangyan Luqiao Airport,China,Asia
SLV,Shimla Airport,India,Asia
RCH,Rocha Airport,Uruguay,South America
SNK,Winston Field,United States,North America
KZB,Zachar Bay Seaplane Base,United States,North America
LIO,Limon International Airport,Costa Rica,North America
IDN,Indagen Airport,Papua New Guinea,Oceania
ZAJ,Zaranj Airport,Afghanistan,Asia
SLS,Silistra Polkovnik Lambrinovo Air Base,Bulgaria,Europe
PLE,Paiela Airport,Papua New Guinea,Oceania
MYU,Mekoryuk Airport,United States,North America
PUV,Poum Airport,New Caledonia,Oceania
GBB,Gabala International Airport,Azerbaijan,Asia
AGL,Wanigela Airport,Papua New Guinea,Oceania
NLK,Norfolk Island International Airport,Norfolk Island,Oceania
BUK,Al-Bough Airport,Yemen,Asia
ELL,Ellisras Matimba Airport,South Africa,Africa
MMT,Mc Entire Joint National Guard Base,United States,North America
GWL,Gwalior Airport,India,Asia
FNC,Madeira Airport,Portugal,Europe
UUD,Ulan-Ude Airport (Mukhino),Russian Federation,Asia
XAR,Aribinda Airport,Burkina Faso,Africa
LTL,Lastourville Airport,Gabon,Africa
AEG,Aek Godang Airport,Indonesia,Asia
UBT,Ubatuba Airport,Brazil,South America
AHF,Arapahoe Municipal Airport,United States,North America
BFP,Beaver County Airport,United States,North America
CAC,Cascavel Airport,Brazil,South America
HIR,Honiara International Airport,Solomon Islands,Oceania
LOQ,Lobatse Airport,Botswana,Africa
KGW,Kagi Airport,Papua New Guinea,Oceania
AHN,Athens Ben Epps Airport,United States,North America
YVV,Wiarton Airport,Canada,North America
IMM,Immokalee Regional Airport,United States,North America
EWB,New Bedford Regional Airport,United States,North America
POG,Port Gentil Airport,Gabon,Africa
YLD,Chapleau Airport,Canada,North America
TJG,Warukin Airport,Indonesia,Asia
ADJ,Amman-Marka International Airport,Jordan,Asia
BDU,Bardufoss Airport,Norway,Europe
SVS,Stevens Village Airport,United States,North America
TOD,Pulau Tioman Airport,Malaysia,Asia
LDA,Malda Airport,India,Asia
EAS,San Sebastian Airport,Spain,Europe
RIC,Richmond International Airport,United States,North America
MCN,Middle Georgia Regional Airport,United States,North America
YSM,Fort Smith Airport,Canada,North America
QBC,Bella Coola Airport,Canada,North America
CVS,Cannon Air Force Base,United States,North America
BUR,Bob Hope Airport,United States,North America
TIH,Tikehau Airport,French Polynesia,Oceania
GTT,Georgetown Airport,Australia,Oceania
UBI,Buin Airport,Papua New Guinea,Oceania
WIC,Wick Airport,United Kingdom,Europe
WLR,Loring Seaplane Base,United States,North America
AKR,Akure Airport,Nigeria,Africa
MQX,Mekele Airport,Ethiopia,Africa
NHT,RAF Northolt,United Kingdom,Europe
YQL,Lethbridge County Airport,Canada,North America
EIY,Ein Yahav Airfield,Israel,Asia
RYK,Shaikh Zaid Airport,Pakistan,Asia
RNL,Rennell/Tingoa Airport,Solomon Islands,Oceania
OMN,Osmanabad Airport,India,Asia
LAG,La Guaira Airport,Venezuela,South America
WKB,Warracknabeal Airport,Australia,Oceania
LPB,El Alto International Airport,Bolivia,South America
DCR,Decatur HI-Way Airfield,United States,North America
MNN,Marion Municipal Airport,United States,North America
CZM,Cozumel International Airport,Mexico,North America
MMU,Morristown Municipal Airport,United States,North America
DRO,Durango La Plata County Airport,United States,North America
CLN,Brig. Lysias Augusto Rodrigues Airport,Brazil,South America
FOE,Topeka Regional Airport - Forbes Field,United States,North America
MYW,Mtwara Airport,Tanzania,Africa
VIU,Viru Harbour Airstrip,Solomon Islands,Oceania
ESO,Ohkay Owingeh Airport,United States,North America
BGO,Bergen Airport Flesland,Norway,Europe
BUN,Gerardo Tobar López Airport,Colombia,South America
TBK,Timber Creek Airport,Australia,Oceania
KBX,Kambuaya Airport,Indonesia,Asia
AVV,Avalon Airport,Australia,Oceania
KTM,Tribhuvan International Airport,Nepal,Asia
PPD,Palmas del Mar Airstrip,Puerto Rico,North America
SML,Stella Maris Airport,Bahamas,North America
EUM,Neumünster Airport,Germany,Europe
TMN,Tamana Island Airport,Kiribati,Oceania
ELY,Ely Airport Yelland Field,United States,North America
TSF,Treviso-Sant'Angelo Airport,Italy,Europe
BCV,Hector Silva Airstrip,Belize,North America
BJX,Del Bajío International Airport,Mexico,North America
JIN,Jinja Airport,Uganda,Africa
BTD,Brunette Downs Airport,Australia,Oceania
VLL,Valladolid Airport,Spain,Europe
CAE,Columbia Metropolitan Airport,United States,North America
MAZ,Eugenio Maria De Hostos Airport,Puerto Rico,North America
JEF,Jefferson City Memorial Airport,United States,North America
WUH,Wuhan Tianhe International Airport,China,Asia
BXE,Bakel Airport,Senegal,Africa
IPH,Sultan Azlan Shah Airport,Malaysia,Asia
PPL,Phaplu Airport,Nepal,Asia
HSV,Huntsville International Carl T Jones Field,United States,North America
HGT,Tusi AHP (Hunter Liggett) Heliport,United States,North America
LPQ,Luang Phabang International Airport,Lao People's Democratic Republic,Asia
CII,Çıldır Airport,Turkey,Asia
ONQ,Zonguldak Airport,Turkey,Asia
AMP,Ampanihy Airport,Madagascar,Africa
CZE,José Leonardo Chirinos Airport,Venezuela,South America
BSK,Biskra Airport,Algeria,Africa
BTQ,Butare Airport,Rwanda,Africa
MIF,Roy Hurd Memorial Airport,United States,North America
SUF,Lamezia Terme Airport,Italy,Europe
PMO,Falcone–Borsellino Airport,Italy,Europe
CVE,Coveñas Airport,Colombia,South America
KDM,Kaadedhdhoo Airport,Maldives,Asia
OLQ,Olsobip Airport,Papua New Guinea,Oceania
KAG,Gangneung Airport (K-18),Korea,Asia
BEV,Beersheba (Teyman) Airport,Israel,Asia
QLT,Latina Air Base,Italy,Europe
QIT,Itapetinga Airport,Brazil,South America
WAM,Ambatondrazaka Airport,Madagascar,Africa
PPX,Param Airport,Papua New Guinea,Oceania
OLI,Rif Airport,Iceland,Europe
BPG,Barra do Garças Airport,Brazil,South America
TGV,Bukhovtsi Airfield,Bulgaria,Europe
ELF,El Fasher Airport,Sudan,Africa
MNO,Manono Airport,Congo,Africa
TTG,General Enrique Mosconi Airport,Argentina,South America
KIT,Kithira Airport,Greece,Europe
WFK,Northern Aroostook Regional Airport,United States,North America
PTM,Palmarito Airport,Venezuela,South America
KPT,Jackpot Airport/Hayden Field,United States,North America
ARN,Stockholm-Arlanda Airport,Sweden,Europe
PSS,Libertador Gral D Jose De San Martin Airport,Argentina,South America
JKG,Jönköping Airport,Sweden,Europe
JDH,Jodhpur Airport,India,Asia
NUR,Nullabor Motel Airport,Australia,Oceania
HAF,Half Moon Bay Airport,United States,North America
OLF,L M Clayton Airport,United States,North America
KWZ,Kolwezi Airport,Congo,Africa
FAE,Vagar Airport,Faroe Islands,Europe
FGU,Fangatau Airport,French Polynesia,Oceania
LTH,Lathrop Wells Airport / Jackass Aeropark,United States,North America
AVG,Auvergne Airport,Australia,Oceania
CXY,Cat Cay Airport,Bahamas,North America
ALS,San Luis Valley Regional Bergman Field,United States,North America
BZV,Maya-Maya Airport,Congo,Africa
REO,Rome State Airport,United States,North America
MZA,Mayor PNP Nancy Flores Paucar Airport,Peru,South America
TUS,Tucson International Airport,United States,North America
LIB,Limbunya Airport,Australia,Oceania
COW,Tambillos Airport,Chile,South America
MYS,Moyale Airport,Ethiopia,Africa
NTO,Agostinho Neto Airport,Cabo Verde,Africa
LNZ,Linz Hörsching Airport,Austria,Europe
KUN,Kaunas International Airport,Lithuania,Europe
SPZ,Springdale Municipal Airport,United States,North America
RDG,Reading Regional Carl A Spaatz Field,United States,North America
OSL,Oslo Gardermoen Airport,Norway,Europe
PGU,Persian Gulf International Airport,Iran,Asia
YTG,Sullivan Bay Seaplane Base,Canada,North America
KSP,Kosipe Airport,Papua New Guinea,Oceania
NOZ,Spichenkovo Airport,Russian Federation,Europe
CLK,Clinton Regional Airport,United States,North America
ZZO,Zonalnoye Airport,Russian Federation,Asia
BYL,Bella Yella Airport,Liberia,Africa
MET,Moreton Airport,Australia,Oceania
GRW,Graciosa Airport,Portugal,Europe
WSY,Whitsunday Island Airport,Australia,Oceania
COM,Coleman Municipal Airport,United States,North America
JUT,Jutigalpa airport,Honduras,North America
TKK,Chuuk International Airport,Micronesia,Oceania
LKW,Lekhwair Airport,Oman,Asia
RMS,Ramstein Air Base,Germany,Europe
TKH,Takhli Airport,Thailand,Asia
CSN,Carson Airport,United States,North America
LUK,Cincinnati Municipal Airport Lunken Field,United States,North America
MSI,Masalembo Airport,Indonesia,Asia
GFO,Bartica A Airport,Guyana,South America
PDX,Portland International Airport,United States,North America
YEN,Estevan Airport,Canada,North America
KUY,Kamusi Airport,Papua New Guinea,Oceania
ZQW,Zweibrücken Airport,Germany,Europe
BIS,Bismarck Municipal Airport,United States,North America
IFF,Iffley Airport,Australia,Oceania
MJB,Mejit Atoll Airport,Marshall Islands,Oceania
SOT,Sodankyla Airport,Finland,Europe
HUV,Hudiksvall Airport,Sweden,Europe
GHC,Great Harbour Cay Airport,Bahamas,North America
SNH,Stanthorpe Airport,Australia,Oceania
TIE,Tippi Airport,Ethiopia,Africa
RSN,Ruston Regional Airport,United States,North America
KPR,Port Williams Seaplane Base,United States,North America
BEX,RAF Benson,United Kingdom,Europe
LAE,Nadzab Airport,Papua New Guinea,Oceania
AUY,Aneityum Airport,Vanuatu,Oceania
RAC,John H Batten Airport,United States,North America
MDY,Henderson Field,United States Minor Outlying Islands,Oceania
LET,Alfredo Vásquez Cobo International Airport,Colombia,South America
MSW,Massawa International Airport,Eritrea,Africa
BEW,Beira Airport,Mozambique,Africa
KCI,Kon Airport,Timor-Leste,Asia
AQS,Biaugunu Airport,Fiji,Oceania
WPK,Wrotham Park Airport,Australia,Oceania
SLT,Harriet Alexander Field,United States,North America
QUB,Ubari Airport,Libya,Africa
YOD,CFB Cold Lake,Canada,North America
TIB,Tibú Airport,Colombia,South America
ATF,Chachoán Airport,Ecuador,South America
YEM,Manitoulin East Municipal Airport,Canada,North America
LUW,Syukuran Aminuddin Amir Airport,Indonesia,Asia
CHR,Châteauroux-Déols Marcel Dassault Airport,France,Europe
SMW,Smara Airport,Western Sahara,Africa
BQB,Busselton Regional Airport,Australia,Oceania
OSY,Namsos Høknesøra Airport,Norway,Europe
MGC,Michigan City Municipal Airport,United States,North America
LDH,Lord Howe Island Airport,Australia,Oceania
DGU,Dedougou Airport,Burkina Faso,Africa
MEB,Melbourne Essendon Airport,Australia,Oceania
GLW,Glasgow Municipal Airport,United States,North America
ULN,Chinggis Khaan International Airport,Mongolia,Asia
KMA,Kerema Airport,Papua New Guinea,Oceania
YTP,Tofino Harbour Seaplane Base,Canada,North America
BYR,Læsø Airport,Denmark,Europe
DMO,Sedalia Memorial Airport,United States,North America
HYD,Rajiv Gandhi International Airport,India,Asia
ZHY,Zhongwei Shapotou Airport,China,Asia
SIZ,Sissano Airport,Papua New Guinea,Oceania
ATQ,Sri Guru Ram Dass Jee International Airport,India,Asia
ZYL,Osmany International Airport,Bangladesh,Asia
MRZ,Moree Airport,Australia,Oceania
YOT,Yotvata Airfield,Israel,Asia
TSC,Taisha Airport,Ecuador,South America
RHE,Reims-Champagne (BA 112) Air Base,France,Europe
ASW,Aswan International Airport,Egypt,Africa
KTH,Tikchik Lodge Seaplane Base,United States,North America
BQT,Brest Airport,Belarus,Europe
NMG,San Miguel Airport,Panama,North America
PDD,Ponta do Ouro Airport,Mozambique,Africa
KPV,Perryville Airport,United States,North America
OMM,Marmul Airport,Oman,Asia
MQF,Magnitogorsk International Airport,Russian Federation,Europe
CRZ,Turkmenabat Airport,Turkmenistan,Asia
HCR,Holy Cross Airport,United States,North America
DOL,Deauville-Saint-Gatien Airport,France,Europe
BKT,Allen C Perkinson Blackstone Army Air Field,United States,North America
QPS,Campo Fontenelle Airport,Brazil,South America
SOW,Show Low Regional Airport,United States,North America
SVP,Kuito Airport,Angola,Africa
JNU,Juneau International Airport,United States,North America
KGZ,Glacier Creek Airport,United States,North America
MOT,Minot International Airport,United States,North America
DBB,El Alamein International Airport,Egypt,Africa
WGE,Walgett Airport,Australia,Oceania
AYL,Anthony Lagoon Airport,Australia,Oceania
AAV,Allah Valley Airport,Philippines,Asia
LIG,Limoges Airport,France,Europe
ONB,Ononge Airport,Papua New Guinea,Oceania
EEN,Dillant Hopkins Airport,United States,North America
EOR,El Dorado Airport,Venezuela,South America
XGA,Gaoua Airport,Burkina Faso,Africa
CXJ,Hugo Cantergiani Regional Airport,Brazil,South America
YPR,Prince Rupert Airport,Canada,North America
PGL,Trent Lott International Airport,United States,North America
WWK,Wewak International Airport,Papua New Guinea,Oceania
SFG,L'Espérance Airport,Saint Martin (French part),North America
MZO,Sierra Maestra Airport,Cuba,North America
RSU,Yeosu Airport,Korea,Asia
MHE,Mitchell Municipal Airport,United States,North America
RUP,Rupsi India Airport,India,Asia
GRF,Gray Army Air Field,United States,North America
GZA,Yasser Arafat International Airport,Palestine,Asia
XZA,Zabré Airport,Burkina Faso,Africa
ZAG,Zagreb Airport,Croatia,Europe
KOZ,Ouzinkie Airport,United States,North America
DCM,Castres-Mazamet Airport,France,Europe
OSD,Åre Östersund Airport,Sweden,Europe
SKR,Shakiso Airport,Ethiopia,Africa
NIC,Nicosia International Airport,Cyprus,Asia
NUS,Norsup Airport,Vanuatu,Oceania
FUN,Funafuti International Airport,Tuvalu,Oceania
NAG,Dr. Babasaheb Ambedkar International Airport,India,Asia
MKA,Mariánské Lázně Airport,Czechia,Europe
HNN,Honinabi Airport,Papua New Guinea,Oceania
NAZ,Nana Airport,Solomon Islands,Oceania
EAM,Nejran Airport,Saudi Arabia,Asia
QNY,New York Skyports Inc Seaplane Base,United States,North America
QLF,Lahti Vesivehmaa Airport,Finland,Europe
BBT,Berbérati Airport,Central African Republic,Africa
ZJN,Swan River Airport,Canada,North America
NLN,Kneeland Airport,United States,North America
KWG,Kryvyi Rih International Airport,Ukraine,Europe
BTI,Barter Island LRRS Airport,United States,North America
INU,Nauru International Airport,Nauru,Oceania
LMA,Minchumina Airport,United States,North America
FKJ,Fukui Airport,Japan,Asia
AUU,Aurukun Airport,Australia,Oceania
FLH,Flotta Isle Airport,United Kingdom,Europe
SPM,Spangdahlem Air Base,Germany,Europe
